Hours_Studied,Attendance,Parental_Involvement,Access_to_Resources,Extracurricular_Activities,Sleep_Hours,Previous_Scores,Motivation_Level,Internet_Access,Tutoring_Sessions,Family_Income,Teacher_Quality,School_Type,Peer_Influence,Physical_Activity,Learning_Disabilities,Parental_Education_Level,Distance_from_Home,Gender,Exam_Score
0.26,0.064,0,2,0,0.08,0.091,0,1,0.01,2,2,1,2,0.4,0,1,2,1,Mid
0.17,0.075,0,2,1,0.08,0.081,1,1,0.03,0,2,1,1,0.3,1,2,2,1,Mid
0.19,0.089,0,1,1,0.07,0.064,2,1,0.02,1,2,1,2,0.4,1,2,1,0,Mid
0.24,0.089,1,0,1,0.06,0.06,2,1,0.01,1,2,0,1,0.2,0,1,2,1,Mid
0.21,0.093,2,1,1,0.07,0.083,1,0,0.01,0,0,1,1,0.3,1,1,1,1,Mid
0.19,0.075,2,0,1,0.08,0.083,0,1,0.02,0,2,1,1,0.2,0,1,2,1,Mid
0.19,0.076,0,0,0,0.04,0.072,1,1,0.02,0,2,1,1,0.2,0,0,1,0,Mid
0.31,0.061,0,2,0,0.07,0.084,2,1,0.02,2,2,0,1,0.3,0,1,2,1,Mid
0.27,0.073,2,2,0,0.08,0.08,1,1,0.03,2,2,0,0,0.3,0,1,2,0,Mid
0.14,0.084,2,2,1,0.08,0.07,2,1,0.01,1,0,1,1,0.5,0,0,2,1,Mid
0.29,0.068,2,2,0,0.04,0.089,2,1,0.0,2,2,0,1,0.4,1,0,2,1,Mid
0.09,0.095,2,2,1,0.07,0.097,2,1,0.01,1,1,1,1,0.2,0,0,2,1,Mid
0.13,0.093,2,2,1,0.05,0.052,1,1,0.02,2,2,1,2,0.3,0,0,2,0,Mid
0.2,0.093,1,1,1,0.08,0.069,2,1,0.02,1,2,1,1,0.4,0,1,1,1,Mid
0.31,0.064,0,1,1,0.07,0.081,1,1,0.01,2,2,1,2,0.4,0,1,2,0,Mid
0.3,0.069,2,2,1,0.07,0.066,2,1,0.0,2,1,1,2,0.4,0,2,2,0,Mid
0.19,0.098,2,1,1,0.06,0.096,2,0,0.02,1,2,0,0,0.2,0,1,1,1,Mid
0.22,0.07,2,0,1,0.08,0.075,0,1,0.0,2,2,0,2,0.3,0,2,2,1,Mid
0.25,0.073,0,2,1,0.06,0.071,1,1,0.0,1,2,0,2,0.3,0,0,0,0,Mid
0.16,0.087,2,2,0,0.05,0.076,0,1,0.01,1,0,0,1,0.2,0,2,0,0,Mid
0.24,0.067,0,0,1,0.07,0.077,1,1,0.0,0,2,1,2,0.2,0,0,2,0,Mid
0.11,0.087,2,2,1,0.07,0.092,2,1,0.01,2,2,1,2,0.5,0,1,1,0,Mid
0.2,0.083,2,2,1,0.07,0.068,0,1,0.01,2,2,1,2,0.1,0,1,2,0,Mid
0.27,0.064,0,0,1,0.09,0.068,0,1,0.01,1,0,0,1,0.4,0,1,2,1,Mid
0.16,0.09,2,2,0,0.07,0.054,0,0,0.02,2,2,1,2,0.3,0,1,2,0,Mid
0.24,0.067,0,2,1,0.04,0.078,1,1,0.01,1,0,1,2,0.2,0,1,2,0,Mid
0.21,0.079,2,1,1,0.08,0.054,0,1,0.03,1,2,1,2,0.3,0,2,1,0,Mid
0.21,0.085,0,2,0,0.1,0.061,0,1,0.02,2,2,1,1,0.2,1,1,2,1,Mid
0.23,0.072,2,2,1,0.06,0.069,1,1,0.02,0,2,1,2,0.4,0,1,2,1,Mid
0.16,0.093,2,0,0,0.1,0.055,2,0,0.02,1,2,1,1,0.2,0,0,2,1,Mid
0.16,0.079,0,0,1,0.06,0.071,2,1,0.02,1,0,1,1,0.4,0,1,2,0,Mid
0.22,0.076,2,2,0,0.09,0.082,0,1,0.0,2,0,0,1,0.4,0,1,2,1,Mid
0.18,0.075,2,1,1,0.06,0.1,0,1,0.02,1,2,1,2,0.3,0,1,2,0,Mid
0.19,0.079,2,2,0,0.08,0.092,0,1,0.01,2,0,1,2,0.2,0,1,2,1,Mid
0.18,0.089,2,1,1,0.04,0.09,1,1,0.01,0,2,1,2,0.2,1,2,2,0,Mid
0.19,0.096,1,2,0,0.06,0.078,0,1,0.01,1,1,1,2,0.2,0,1,0,1,Mid
0.26,0.072,0,2,0,0.09,0.081,0,1,0.0,2,0,1,1,0.3,0,1,2,1,Mid
0.14,0.09,1,2,1,0.07,0.066,2,1,0.01,2,2,1,1,0.5,0,0,2,1,Mid
0.07,0.096,2,0,0,0.09,0.091,2,1,0.0,1,2,1,1,0.4,0,0,2,1,Mid
0.17,0.091,2,1,1,0.07,0.062,1,1,0.03,0,2,1,0,0.3,0,2,2,1,Mid
0.25,0.081,1,2,1,0.08,0.059,1,1,0.03,1,2,1,2,0.4,0,0,2,1,Mid
0.23,0.073,0,0,0,0.08,0.078,1,1,0.0,0,2,1,1,0.4,0,1,1,0,Mid
0.26,0.08,2,2,0,0.04,0.091,1,1,0.01,1,2,0,1,0.3,0,1,0,1,Mid
0.15,0.085,0,0,1,0.07,0.061,2,1,0.01,2,0,1,0,0.3,0,1,2,1,Mid
0.13,0.099,0,2,0,0.06,0.075,1,1,0.01,2,2,1,2,0.4,1,0,0,0,Mid
0.27,0.071,2,1,0,0.08,0.069,2,1,0.01,0,2,1,2,0.4,0,0,2,1,Mid
0.24,0.084,2,2,1,0.07,0.061,2,1,0.02,2,2,1,2,0.2,0,1,0,1,Mid
0.14,0.089,2,0,1,0.06,0.094,1,1,0.0,1,2,0,1,0.2,0,2,2,1,Mid
0.19,0.075,0,2,0,0.08,0.098,1,1,0.01,1,2,1,1,0.3,0,2,1,1,Mid
0.25,0.074,0,1,1,0.08,0.077,1,1,0.01,1,2,1,1,0.2,0,2,1,0,Mid
0.22,0.07,0,2,1,0.07,0.081,1,1,0.03,2,2,1,1,0.2,0,2,1,0,Mid
0.24,0.073,0,2,1,0.07,0.07,2,1,0.0,0,2,1,0,0.3,0,2,2,0,Mid
0.23,0.071,0,1,1,0.08,0.081,2,1,0.03,2,0,0,2,0.2,0,1,2,1,Mid
0.24,0.088,2,1,1,0.07,0.071,1,0,0.01,1,0,1,1,0.3,0,0,1,1,Mid
0.24,0.08,1,0,1,0.09,0.062,0,1,0.03,0,1,1,1,0.3,0,1,1,1,Mid
0.25,0.085,1,2,0,0.05,0.055,1,1,0.03,0,2,1,0,0.3,0,1,1,0,Mid
0.14,0.08,1,2,1,0.08,0.093,2,1,0.03,1,0,0,2,0.4,0,1,2,0,Mid
0.19,0.1,2,1,0,0.06,0.066,0,1,0.0,1,2,1,1,0.3,0,1,1,1,Mid
0.23,0.086,2,2,0,0.08,0.091,2,1,0.0,1,2,1,0,0.0,0,1,2,1,Mid
0.26,0.082,1,0,0,0.07,0.06,2,0,0.03,1,2,1,1,0.3,0,2,2,0,Mid
0.24,0.079,1,0,1,0.05,0.088,2,1,0.0,2,2,1,1,0.3,0,1,1,0,Mid
0.16,0.097,2,2,1,0.08,0.057,1,1,0.0,2,2,1,2,0.4,1,1,2,1,Mid
0.26,0.081,1,2,1,0.05,0.082,2,1,0.0,2,2,1,0,0.5,1,2,2,0,Mid
0.24,0.07,2,0,0,0.08,0.059,1,1,0.02,1,0,1,2,0.5,0,1,2,1,Mid
0.2,0.071,0,2,0,0.06,0.093,0,1,0.02,2,0,1,0,0.2,0,2,2,1,Mid
0.24,0.075,2,1,0,0.09,0.095,0,1,0.0,2,0,1,2,0.2,0,0,2,1,Mid
0.21,0.086,0,0,0,0.05,0.057,2,1,0.01,1,2,0,0,0.3,0,1,2,1,Mid
0.26,0.067,2,0,1,0.05,0.094,2,1,0.0,2,2,1,2,0.2,0,0,2,1,Mid
0.2,0.065,2,0,1,0.06,0.1,2,1,0.02,1,0,1,1,0.5,0,1,1,1,Mid
0.2,0.072,0,2,1,0.07,0.09,0,1,0.02,2,2,1,1,0.3,0,1,2,1,Mid
0.11,0.096,2,0,0,0.05,0.066,0,1,0.02,1,2,1,1,0.4,0,1,1,1,Mid
0.1,0.097,1,0,0,0.08,0.072,0,1,0.0,1,2,1,1,0.3,0,2,1,0,Mid
0.25,0.069,0,1,1,0.05,0.068,2,1,0.02,0,0,1,2,0.4,0,0,0,1,Mid
0.17,0.081,2,0,0,0.07,0.08,0,1,0.01,1,2,1,0,0.3,0,2,2,0,Mid
0.19,0.099,1,0,0,0.08,0.069,1,1,0.0,0,2,0,0,0.2,0,1,1,1,Mid
0.16,0.083,0,0,1,0.07,0.056,2,1,0.03,2,2,1,0,0.2,0,1,2,1,Mid
0.28,0.073,1,1,1,0.07,0.093,0,1,0.02,1,0,0,1,0.3,0,0,2,1,Mid
0.24,0.087,1,2,0,0.06,0.078,0,1,0.0,1,1,1,1,0.2,1,2,2,1,Mid
0.21,0.089,2,1,1,0.09,0.08,2,1,0.0,2,1,1,1,0.3,0,2,1,1,Mid
0.22,0.07,2,0,1,0.06,0.053,2,1,0.03,2,0,1,2,0.2,0,1,2,0,Mid
0.21,0.092,2,2,0,0.07,0.056,2,1,0.0,1,2,0,1,0.4,0,1,1,0,Mid
0.19,0.081,0,2,0,0.07,0.1,2,1,0.01,1,2,0,0,0.5,0,2,1,0,Mid
0.21,0.079,1,0,1,0.07,0.082,2,1,0.01,0,2,1,0,0.3,0,1,2,0,Mid
0.31,0.069,2,1,1,0.09,0.081,2,1,0.02,2,2,0,0,0.2,0,0,2,1,Mid
0.26,0.073,0,2,1,0.07,0.053,1,1,0.03,2,0,0,1,0.5,0,1,1,0,Mid
0.16,0.099,1,0,1,0.07,0.077,0,1,0.0,1,2,1,1,0.3,1,1,1,0,Mid
0.28,0.066,2,0,0,0.05,0.067,2,1,0.01,0,2,0,2,0.1,0,2,1,0,Mid
0.19,0.088,1,2,1,0.08,0.059,2,1,0.02,2,2,0,1,0.4,0,1,2,1,Mid
0.13,0.087,0,2,1,0.04,0.096,1,1,0.03,1,1,1,1,0.3,1,0,2,1,Mid
0.18,0.087,2,1,1,0.1,0.06,0,1,0.02,2,2,1,2,0.3,0,1,2,0,Mid
0.28,0.062,0,2,1,0.1,0.088,2,1,0.0,1,0,1,2,0.2,1,2,1,1,Mid
0.17,0.079,2,2,1,0.07,0.08,1,1,0.01,0,0,1,2,0.3,0,0,2,0,Mid
0.26,0.075,2,1,1,0.04,0.079,2,1,0.02,0,2,1,0,0.1,0,0,2,1,Mid
0.13,0.099,2,2,1,0.07,0.058,2,1,0.01,1,2,1,1,0.2,0,1,2,1,Mid
0.18,0.077,2,2,1,0.06,0.095,0,1,0.0,2,0,0,2,0.2,0,2,1,0,Mid
0.23,0.085,1,0,1,0.08,0.06,0,1,0.02,2,2,1,2,0.1,1,0,1,0,Mid
0.27,0.073,1,2,0,0.07,0.091,2,1,0.02,0,2,1,1,0.4,0,0,0,0,Mid
0.22,0.087,2,2,0,0.08,0.06,1,1,0.02,2,0,1,0,0.2,0,0,1,1,Mid
0.11,0.095,2,2,0,0.06,0.081,0,1,0.02,1,1,1,2,0.3,0,1,2,1,Mid
0.17,0.089,0,2,1,0.04,0.052,0,1,0.0,1,2,1,2,0.3,0,0,0,0,Mid
0.13,0.082,0,2,0,0.06,0.056,0,1,0.02,1,0,1,1,0.4,0,2,2,1,Mid
0.23,0.07,2,0,1,0.07,0.073,0,1,0.01,1,2,0,2,0.3,0,2,2,1,Mid
0.17,0.098,2,1,1,0.06,0.062,1,1,0.01,2,2,0,1,0.2,0,0,2,0,Mid
0.23,0.069,2,2,1,0.06,0.059,2,1,0.03,0,2,1,1,0.3,0,2,1,1,Mid
0.22,0.088,2,2,1,0.05,0.06,1,1,0.01,1,2,1,1,0.2,0,1,1,1,Mid
0.18,0.088,0,2,0,0.06,0.068,1,1,0.0,2,0,1,1,0.4,0,1,0,0,Mid
0.18,0.091,2,1,0,0.06,0.083,2,1,0.02,1,2,0,1,0.4,0,1,2,1,Mid
0.28,0.083,0,1,0,0.09,0.081,2,1,0.0,1,2,1,1,0.4,0,1,1,1,Mid
0.16,0.088,2,0,1,0.07,0.051,2,1,0.0,2,2,1,2,0.3,0,0,2,0,Mid
0.21,0.08,0,0,1,0.07,0.09,0,1,0.01,1,1,1,0,0.2,0,0,0,1,Mid
0.2,0.083,0,2,1,0.09,0.087,1,1,0.0,0,2,1,1,0.2,0,1,2,1,Mid
0.27,0.085,1,0,0,0.06,0.063,1,1,0.01,1,2,1,0,0.2,0,0,2,1,Mid
0.12,0.096,2,1,1,0.09,0.076,2,1,0.02,2,0,1,2,0.2,0,1,2,1,Mid
0.24,0.067,0,2,0,0.08,0.089,2,1,0.02,0,1,0,2,0.3,0,1,2,0,Mid
0.16,0.093,0,1,0,0.06,0.056,2,1,0.02,1,2,1,2,0.4,0,1,2,1,Mid
0.27,0.07,2,2,0,0.06,0.099,0,1,0.02,1,2,0,1,0.2,0,1,2,0,Mid
0.16,0.095,2,1,0,0.06,0.083,1,1,0.02,1,0,0,1,0.3,0,1,2,0,Mid
0.19,0.082,2,2,0,0.07,0.094,2,1,0.01,2,2,1,2,0.3,0,1,2,0,Mid
0.18,0.082,2,2,0,0.07,0.088,2,1,0.03,1,2,1,0,0.3,0,0,1,0,Mid
0.18,0.071,0,0,1,0.09,0.093,2,1,0.01,1,0,0,1,0.4,0,0,1,1,Mid
0.08,0.084,0,0,0,0.07,0.08,2,1,0.01,0,0,1,2,0.4,0,1,1,1,Mid
0.28,0.069,2,0,0,0.08,0.099,1,1,0.0,0,2,0,0,0.3,0,1,1,0,Mid
0.27,0.063,1,2,1,0.08,0.087,2,1,0.03,1,0,0,2,0.3,0,1,2,0,Mid
0.25,0.067,2,0,0,0.09,0.082,2,1,0.01,2,2,1,2,0.3,0,2,0,0,Mid
0.23,0.073,0,0,0,0.06,0.05,2,1,0.01,2,2,1,2,0.3,0,0,2,1,Mid
0.17,0.094,1,2,0,0.08,0.085,2,1,0.01,2,1,1,2,0.4,0,1,2,1,Mid
0.2,0.08,2,1,1,0.08,0.099,1,1,0.0,1,0,0,2,0.3,0,1,2,1,Mid
0.18,0.078,0,0,1,0.06,0.061,1,1,0.01,1,2,0,2,0.5,0,1,2,1,Mid
0.25,0.088,2,1,1,0.08,0.062,1,1,0.02,1,2,1,1,0.2,0,1,2,0,Mid
0.19,0.075,2,0,0,0.08,0.064,2,1,0.02,0,1,1,0,0.5,0,2,1,0,Mid
0.27,0.074,2,2,1,0.06,0.074,2,1,0.02,2,0,1,1,0.2,0,0,0,1,Mid
0.17,0.081,2,0,0,0.08,0.086,2,1,0.01,2,2,0,1,0.3,0,2,2,1,Mid
0.2,0.083,2,2,0,0.06,0.051,2,1,0.02,1,0,1,0,0.4,0,2,2,1,Mid
0.11,0.092,0,0,1,0.06,0.084,2,1,0.02,1,1,1,0,0.1,0,1,2,0,Mid
0.17,0.089,0,1,1,0.09,0.079,2,0,0.0,2,2,1,2,0.2,0,0,2,0,Mid
0.24,0.091,2,2,1,0.08,0.055,1,1,0.0,2,1,0,1,0.2,0,0,1,0,Mid
0.2,0.094,2,2,1,0.1,0.05,1,1,0.01,1,0,0,0,0.4,1,2,2,0,Mid
0.14,0.097,2,2,1,0.05,0.054,2,1,0.03,2,2,1,0,0.2,0,0,2,0,Mid
0.25,0.073,2,2,1,0.05,0.075,1,1,0.0,2,2,0,2,0.2,0,0,2,0,Mid
0.34,0.065,2,2,1,0.06,0.062,0,1,0.0,2,0,1,0,0.3,0,1,2,1,Mid
0.25,0.082,2,2,1,0.05,0.086,2,0,0.0,1,1,1,2,0.4,0,1,2,1,Mid
0.18,0.078,2,0,1,0.09,0.085,0,1,0.01,1,0,0,0,0.2,0,2,2,1,Mid
0.2,0.087,2,2,0,0.08,0.089,1,1,0.02,2,2,1,1,0.3,0,1,1,1,Mid
0.24,0.077,2,0,0,0.08,0.08,0,1,0.01,1,0,1,2,0.2,1,1,1,0,Mid
0.17,0.091,2,1,1,0.1,0.086,1,1,0.01,2,2,1,1,0.3,1,2,1,0,Mid
0.13,0.096,2,2,0,0.1,0.051,2,1,0.01,1,1,1,2,0.3,0,2,2,0,Mid
0.19,0.083,2,0,1,0.07,0.056,2,1,0.01,2,1,0,2,0.3,0,0,0,0,Mid
0.12,0.096,1,2,1,0.07,0.071,0,1,0.02,2,2,0,2,0.2,0,0,2,1,Mid
0.21,0.076,0,0,1,0.09,0.072,1,1,0.01,1,0,1,1,0.3,0,1,1,0,Mid
0.23,0.083,2,2,1,0.07,0.051,1,1,0.03,2,0,1,1,0.2,0,0,1,1,Mid
0.12,0.094,2,2,1,0.1,0.078,2,1,0.01,2,0,1,1,0.2,0,1,2,0,Mid
0.21,0.069,2,2,1,0.09,0.08,0,1,0.02,2,0,1,2,0.5,0,0,2,1,Mid
0.2,0.084,2,2,1,0.1,0.062,0,1,0.01,2,2,1,1,0.2,0,0,1,1,Mid
0.19,0.072,2,2,1,0.08,0.096,1,1,0.01,2,0,1,2,0.2,0,2,1,0,Mid
0.07,0.096,0,2,1,0.06,0.068,2,1,0.02,1,0,1,1,0.1,0,1,2,0,Mid
0.23,0.063,2,2,1,0.08,0.094,0,1,0.02,2,2,1,1,0.5,0,2,2,1,Mid
0.19,0.085,0,2,0,0.07,0.059,1,1,0.0,2,0,0,0,0.4,0,0,1,1,Mid
0.14,0.094,1,2,0,0.06,0.06,2,1,0.03,0,2,1,1,0.3,0,0,2,0,Mid
0.17,0.076,2,0,1,0.06,0.07,1,1,0.02,0,2,1,1,0.4,0,2,1,1,Mid
0.18,0.081,0,1,1,0.09,0.073,0,1,0.01,2,0,1,1,0.2,0,1,2,0,Mid
0.16,0.09,1,0,1,0.08,0.051,2,1,0.01,0,2,1,1,0.5,0,1,1,0,Mid
0.28,0.08,2,0,1,0.08,0.061,1,1,0.01,1,2,0,0,0.3,0,0,0,0,Mid
0.16,0.095,1,2,1,0.05,0.065,0,1,0.0,2,2,0,1,0.3,0,0,2,0,Mid
0.26,0.067,2,1,1,0.1,0.071,0,1,0.03,1,2,1,1,0.3,0,2,2,1,Mid
0.24,0.081,2,2,1,0.06,0.085,2,0,0.01,2,0,1,1,0.4,0,0,1,1,Mid
0.3,0.075,2,2,0,0.07,0.077,2,1,0.0,1,2,1,2,0.2,0,1,1,1,Mid
0.26,0.071,2,1,1,0.08,0.099,2,1,0.01,2,0,1,2,0.3,0,1,0,1,Mid
0.24,0.075,0,0,1,0.06,0.051,0,0,0.01,2,0,1,0,0.3,0,1,2,1,Mid
0.22,0.082,1,2,1,0.09,0.094,0,1,0.0,2,2,1,2,0.4,0,1,1,0,Mid
0.2,0.083,0,1,1,0.06,0.094,2,1,0.01,1,2,1,1,0.2,0,1,2,1,Mid
0.2,0.078,2,2,0,0.06,0.077,2,1,0.03,2,2,0,2,0.3,0,1,1,1,Mid
0.24,0.088,1,2,0,0.08,0.058,2,1,0.01,1,0,1,0,0.3,0,1,2,1,Mid
0.1,0.096,0,0,1,0.07,0.092,2,1,0.01,1,1,1,1,0.1,0,1,2,0,Mid
0.27,0.068,2,2,1,0.05,0.097,1,1,0.01,2,2,1,0,0.4,0,0,2,1,Mid
0.18,0.085,2,1,1,0.1,0.055,0,1,0.03,2,0,1,1,0.3,0,1,2,1,Mid
0.23,0.078,2,2,1,0.08,0.066,2,1,0.01,2,0,1,1,0.1,0,0,1,0,Mid
0.22,0.068,2,0,0,0.04,0.092,0,1,0.02,0,2,1,1,0.3,0,1,2,1,Mid
0.16,0.082,2,0,1,0.1,0.069,2,1,0.02,1,2,1,2,0.4,0,0,2,1,Mid
0.23,0.082,2,2,0,0.09,0.069,2,1,0.0,0,2,1,2,0.3,0,1,2,0,Mid
0.25,0.071,2,0,1,0.06,0.073,2,1,0.01,1,2,0,1,0.4,0,1,2,0,Mid
0.25,0.088,2,0,0,0.05,0.051,2,1,0.01,2,1,1,1,0.1,0,1,2,0,Mid
0.23,0.076,2,2,1,0.07,0.061,2,1,0.03,2,1,1,2,0.4,0,1,2,1,Mid
0.23,0.075,0,2,1,0.08,0.08,0,1,0.0,1,0,0,1,0.4,0,1,1,0,Mid
0.23,0.09,0,2,1,0.05,0.051,2,1,0.0,1,0,1,0,0.1,0,1,2,1,Mid
0.24,0.069,2,0,1,0.07,0.081,1,1,0.03,2,2,0,1,0.4,0,1,2,0,Mid
0.12,0.084,0,2,1,0.07,0.098,0,1,0.01,1,2,1,2,0.3,0,1,2,0,Mid
0.29,0.086,1,1,1,0.07,0.052,2,1,0.01,1,2,1,2,0.3,0,0,2,0,Mid
0.1,0.09,0,2,1,0.07,0.08,1,1,0.0,2,2,1,1,0.5,0,1,2,0,Mid
0.2,0.069,2,0,1,0.07,0.097,2,1,0.03,2,0,1,2,0.3,1,0,2,0,Mid
0.26,0.068,2,0,0,0.06,0.098,1,1,0.02,2,2,0,1,0.3,0,0,0,0,Mid
0.09,0.098,0,2,0,0.09,0.055,1,1,0.03,1,2,1,2,0.2,0,1,2,1,Mid
0.11,0.097,2,0,1,0.08,0.06,2,1,0.0,2,1,0,2,0.3,0,1,2,1,Mid
0.16,0.088,1,0,0,0.07,0.075,1,1,0.02,2,2,1,1,0.4,0,2,2,0,Mid
0.21,0.089,1,1,1,0.08,0.065,2,1,0.02,1,1,1,1,0.3,0,0,2,0,Mid
0.2,0.074,0,2,0,0.07,0.068,0,1,0.03,2,2,1,2,0.4,0,1,0,1,Mid
0.17,0.093,0,2,0,0.08,0.076,1,1,0.0,1,2,0,0,0.3,0,1,1,0,Mid
0.25,0.074,1,0,1,0.08,0.094,0,1,0.0,1,2,1,2,0.4,0,1,1,0,Mid
0.14,0.098,2,2,1,0.08,0.091,1,1,0.0,1,2,1,0,0.4,0,1,1,1,Mid
0.23,0.072,2,0,0,0.08,0.087,1,1,0.03,2,1,1,1,0.3,0,1,2,1,Mid
0.12,0.084,0,0,1,0.06,0.071,2,0,0.02,2,2,1,2,0.3,0,0,1,1,Mid
0.11,0.088,0,0,1,0.07,0.061,1,1,0.02,2,2,1,1,0.3,0,2,2,1,Mid
0.2,0.088,1,2,1,0.05,0.085,2,1,0.02,2,2,1,0,0.3,0,1,2,1,Mid
0.27,0.068,2,2,1,0.07,0.095,1,1,0.0,2,2,1,2,0.4,0,1,2,1,Mid
0.21,0.088,2,2,1,0.06,0.063,1,1,0.01,2,2,1,1,0.3,0,1,2,0,Mid
0.17,0.094,1,1,0,0.07,0.076,0,1,0.03,1,0,1,1,0.3,1,0,0,1,Mid
0.3,0.069,2,2,0,0.08,0.092,2,1,0.02,2,1,1,1,0.3,0,1,2,0,Mid
0.28,0.065,2,2,1,0.05,0.059,0,1,0.02,1,2,0,1,0.5,0,1,2,1,Mid
0.24,0.07,2,0,1,0.08,0.074,1,1,0.02,2,0,1,0,0.3,0,1,2,1,Mid
0.17,0.08,2,2,1,0.05,0.092,2,1,0.0,1,2,0,0,0.4,0,2,2,0,Mid
0.22,0.083,2,2,1,0.05,0.073,0,0,0.0,1,2,1,2,0.3,0,1,2,1,Mid
0.15,0.086,1,2,0,0.09,0.097,2,1,0.02,2,2,1,0,0.4,0,1,2,1,Mid
0.16,0.079,0,1,1,0.06,0.095,2,1,0.0,0,2,1,1,0.5,0,0,2,1,Mid
0.15,0.094,1,1,1,0.08,0.077,2,1,0.01,0,0,0,2,0.1,0,0,2,1,Mid
0.2,0.095,0,1,1,0.07,0.093,1,0,0.0,1,0,1,1,0.2,0,1,2,1,Mid
0.24,0.065,0,0,0,0.1,0.094,2,1,0.02,2,2,1,1,0.2,0,2,1,1,Mid
0.2,0.08,2,2,0,0.1,0.084,2,1,0.01,2,2,1,2,0.4,0,0,2,1,Mid
0.23,0.085,2,0,0,0.07,0.066,1,0,0.0,0,0,1,1,0.2,0,0,2,1,Mid
0.19,0.084,0,2,0,0.09,0.097,1,1,0.01,0,2,1,0,0.3,1,1,2,1,Mid
0.12,0.081,0,2,1,0.09,0.086,2,1,0.02,2,0,1,0,0.2,0,2,2,1,Mid
0.24,0.075,2,1,1,0.05,0.068,0,1,0.02,2,2,1,1,0.2,0,2,2,1,Mid
0.17,0.096,2,2,1,0.07,0.05,1,1,0.01,2,2,0,0,0.4,0,1,2,0,Mid
0.27,0.069,0,0,1,0.1,0.08,2,0,0.01,2,0,1,2,0.4,1,1,2,0,Mid
0.24,0.08,2,2,1,0.07,0.069,1,1,0.0,2,0,0,2,0.3,0,0,0,1,Mid
0.23,0.073,2,2,0,0.06,0.063,2,1,0.01,0,2,1,2,0.3,0,1,2,1,Mid
0.26,0.077,0,2,1,0.05,0.09,2,1,0.01,2,2,0,1,0.2,0,1,0,0,Mid
0.2,0.095,1,2,0,0.04,0.089,2,1,0.03,1,2,1,0,0.3,1,1,2,1,Mid
0.18,0.091,2,2,0,0.07,0.063,2,1,0.01,2,2,1,0,0.4,0,0,2,1,Mid
0.26,0.061,1,0,1,0.09,0.091,2,0,0.0,0,0,0,2,0.4,0,0,2,0,Mid
0.19,0.094,1,0,0,0.05,0.053,2,1,0.01,2,2,1,1,0.3,0,1,2,0,Mid
0.2,0.073,0,2,1,0.05,0.089,2,1,0.02,2,0,1,2,0.5,1,1,1,0,Mid
0.29,0.066,0,0,0,0.06,0.066,2,1,0.0,2,2,0,0,0.3,0,2,2,1,Mid
0.19,0.089,2,2,1,0.06,0.055,2,1,0.0,2,0,1,2,0.2,0,2,1,1,Mid
0.15,0.078,0,0,1,0.1,0.089,1,1,0.0,2,2,1,1,0.3,0,1,2,1,Mid
0.27,0.088,1,2,1,0.06,0.055,1,0,0.02,1,2,1,2,0.5,0,1,0,1,Mid
0.2,0.074,0,2,1,0.08,0.085,2,1,0.02,1,2,1,2,0.0,0,1,2,1,Mid
0.13,0.079,0,0,0,0.05,0.092,2,1,0.03,2,2,1,1,0.3,0,1,2,1,Mid
0.19,0.074,0,0,0,0.08,0.093,0,1,0.01,2,2,1,0,0.3,0,1,2,1,Mid
0.16,0.086,0,2,1,0.07,0.078,1,1,0.01,1,2,0,2,0.4,0,2,1,1,Mid
0.29,0.074,0,2,1,0.07,0.057,2,0,0.03,2,2,0,2,0.2,0,1,1,1,Mid
0.24,0.081,2,2,0,0.07,0.077,2,1,0.0,0,2,0,2,0.3,0,1,2,1,Mid
0.21,0.098,1,1,1,0.06,0.07,2,1,0.01,2,2,1,2,0.3,0,1,1,1,Mid
0.17,0.076,2,0,0,0.09,0.071,2,1,0.0,2,0,1,1,0.3,0,2,2,1,Mid
0.22,0.088,1,2,1,0.09,0.062,2,1,0.01,0,2,0,0,0.3,0,0,2,1,Mid
0.22,0.079,0,2,1,0.06,0.063,2,1,0.01,2,0,1,1,0.4,0,1,2,0,Mid
0.31,0.071,1,0,1,0.07,0.066,2,1,0.03,1,2,0,0,0.1,0,1,2,1,Mid
0.16,0.089,0,2,0,0.08,0.054,2,1,0.02,1,0,0,2,0.2,0,0,1,1,Mid
0.13,0.092,2,0,0,0.06,0.074,0,1,0.02,1,2,0,1,0.2,0,0,2,1,Mid
0.15,0.098,2,2,0,0.06,0.07,1,1,0.01,2,0,0,2,0.3,0,1,1,1,Mid
0.15,0.083,2,0,0,0.04,0.098,1,1,0.03,1,0,1,2,0.3,0,1,1,0,Mid
0.25,0.089,2,0,0,0.07,0.059,2,1,0.01,1,2,1,1,0.4,1,1,2,1,Mid
0.25,0.075,2,2,1,0.06,0.063,1,1,0.03,0,2,0,1,0.4,0,1,2,1,Mid
0.25,0.084,2,2,1,0.05,0.064,2,1,0.0,1,2,1,0,0.3,0,0,1,0,Mid
0.21,0.08,2,2,1,0.06,0.055,0,1,0.01,0,0,1,0,0.3,0,2,1,1,Mid
0.18,0.081,2,2,1,0.04,0.084,1,1,0.01,2,2,0,2,0.4,0,0,2,0,Mid
0.22,0.072,0,2,1,0.05,0.067,1,1,0.02,2,2,1,1,0.4,0,0,2,0,Mid
0.22,0.081,0,2,0,0.07,0.087,1,1,0.0,1,2,1,1,0.2,0,1,2,0,Mid
